question,label
빨리 김민이 무전넣어줄 수 있느냐,O S-Target O O O
당장 전화해야 겠어 이규빈에게,O O O S-Target
당장 전화해야 겠어 민이,O O O S-Target
당장 전화해야 겠어 경원,O O O S-Target
당장 전화해야 겠어 세훈,O O O S-Target
당장 전화해야 겠어 천우,O O O S-Target
당장 전화해야 겠어 설아,O O O S-Target
당장 전화해야 겠어 제니,O O O S-Target
당장 전화해야 겠어 소담,O O O S-Target
당장 전화해야 겠어 다솜,O O O S-Target
당장 전화해야 겠어 가이,O O O S-Target
당장 전화해야 겠어 규빈,O O O S-Target
당장 전화해야 겠어 그리,O O O S-Target
당장 전화해야 겠어 보담,O O O S-Target
당장 전화해야 겠어 가브리엘,O O O S-Target
당장 전화해야 겠어 수빈,O O O S-Target
당장 전화해야 겠어 동찬,O O O S-Target
당장 전화해야 겠어 성현,O O O S-Target
당장 전화해야 겠어 방지,O O O S-Target
당장 전화해야 겠어 형근이,O O O S-Target
당장 전화해야 겠어 이천우,O O O S-Target
당장 전화해야 겠어 이경원,O O O S-Target
당장 전화해야 겠어 박세훈,O O O S-Target
당장 전화해야 겠어 김민이,O O O S-Target
어서 이천우에게 전화놓아봐,O S-Target O
어서 민이 전화놓아봐,O S-Target O
어서 경원 전화놓아봐,O S-Target O
어서 세훈 전화놓아봐,O S-Target O
어서 천우 전화놓아봐,O S-Target O
어서 설아 전화놓아봐,O S-Target O
어서 제니 전화놓아봐,O S-Target O
어서 소담 전화놓아봐,O S-Target O
어서 다솜 전화놓아봐,O S-Target O
어서 가이 전화놓아봐,O S-Target O
어서 규빈 전화놓아봐,O S-Target O
어서 그리 전화놓아봐,O S-Target O
어서 보담 전화놓아봐,O S-Target O
어서 가브리엘 전화놓아봐,O S-Target O
어서 수빈 전화놓아봐,O S-Target O
어서 동찬 전화놓아봐,O S-Target O
어서 성현 전화놓아봐,O S-Target O
어서 방지 전화놓아봐,O S-Target O
어서 형근이 전화놓아봐,O S-Target O
어서 이천우 전화놓아봐,O S-Target O
어서 이경원 전화놓아봐,O S-Target O
어서 박세훈 전화놓아봐,O S-Target O
어서 김민이 전화놓아봐,O S-Target O
빨리 제니 연락뿌셔줄래,O S-Target O
빨리 민이 연락뿌셔줄래,O S-Target O
빨리 경원 연락뿌셔줄래,O S-Target O
빨리 세훈 연락뿌셔줄래,O S-Target O
빨리 천우 연락뿌셔줄래,O S-Target O
빨리 설아 연락뿌셔줄래,O S-Target O
빨리 소담 연락뿌셔줄래,O S-Target O
빨리 다솜 연락뿌셔줄래,O S-Target O
빨리 가이 연락뿌셔줄래,O S-Target O
빨리 규빈 연락뿌셔줄래,O S-Target O
빨리 그리 연락뿌셔줄래,O S-Target O
빨리 보담 연락뿌셔줄래,O S-Target O
빨리 가브리엘 연락뿌셔줄래,O S-Target O
빨리 수빈 연락뿌셔줄래,O S-Target O
빨리 동찬 연락뿌셔줄래,O S-Target O
빨리 성현 연락뿌셔줄래,O S-Target O
빨리 방지 연락뿌셔줄래,O S-Target O
빨리 형근이 연락뿌셔줄래,O S-Target O
빨리 이천우 연락뿌셔줄래,O S-Target O
빨리 이경원 연락뿌셔줄래,O S-Target O
빨리 박세훈 연락뿌셔줄래,O S-Target O
빨리 김민이 연락뿌셔줄래,O S-Target O
빨리 연락놔주련 박세훈,O O S-Target
빨리 연락놔주련 민이,O O S-Target
빨리 연락놔주련 경원,O O S-Target
빨리 연락놔주련 세훈,O O S-Target
빨리 연락놔주련 천우,O O S-Target
빨리 연락놔주련 설아,O O S-Target
빨리 연락놔주련 제니,O O S-Target
빨리 연락놔주련 소담,O O S-Target
빨리 연락놔주련 다솜,O O S-Target
빨리 연락놔주련 가이,O O S-Target
빨리 연락놔주련 규빈,O O S-Target
빨리 연락놔주련 그리,O O S-Target
빨리 연락놔주련 보담,O O S-Target
빨리 연락놔주련 가브리엘,O O S-Target
빨리 연락놔주련 수빈,O O S-Target
빨리 연락놔주련 동찬,O O S-Target
빨리 연락놔주련 성현,O O S-Target
빨리 연락놔주련 방지,O O S-Target
빨리 연락놔주련 형근이,O O S-Target
빨리 연락놔주련 이천우,O O S-Target
빨리 연락놔주련 이경원,O O S-Target
빨리 연락놔주련 김민이,O O S-Target
빨리 소담 무전했어,O S-Target O
빨리 민이 무전했어,O S-Target O
빨리 경원 무전했어,O S-Target O
빨리 세훈 무전했어,O S-Target O
빨리 천우 무전했어,O S-Target O
빨리 설아 무전했어,O S-Target O
빨리 제니 무전했어,O S-Target O
빨리 다솜 무전했어,O S-Target O
빨리 가이 무전했어,O S-Target O
빨리 규빈 무전했어,O S-Target O
빨리 그리 무전했어,O S-Target O
빨리 보담 무전했어,O S-Target O
빨리 가브리엘 무전했어,O S-Target O
빨리 수빈 무전했어,O S-Target O
빨리 동찬 무전했어,O S-Target O
빨리 성현 무전했어,O S-Target O
빨리 방지 무전했어,O S-Target O
빨리 형근이 무전했어,O S-Target O
빨리 이천우 무전했어,O S-Target O
빨리 이경원 무전했어,O S-Target O
빨리 박세훈 무전했어,O S-Target O
빨리 김민이 무전했어,O S-Target O
지금 김민이 연락뿌셨나,O S-Target O
지금 민이 연락뿌셨나,O S-Target O
지금 경원 연락뿌셨나,O S-Target O
지금 세훈 연락뿌셨나,O S-Target O
지금 천우 연락뿌셨나,O S-Target O
지금 설아 연락뿌셨나,O S-Target O
지금 제니 연락뿌셨나,O S-Target O
지금 소담 연락뿌셨나,O S-Target O
지금 다솜 연락뿌셨나,O S-Target O
지금 가이 연락뿌셨나,O S-Target O
지금 규빈 연락뿌셨나,O S-Target O
지금 그리 연락뿌셨나,O S-Target O
지금 보담 연락뿌셨나,O S-Target O
지금 가브리엘 연락뿌셨나,O S-Target O
지금 수빈 연락뿌셨나,O S-Target O
지금 동찬 연락뿌셨나,O S-Target O
지금 성현 연락뿌셨나,O S-Target O
지금 방지 연락뿌셨나,O S-Target O
지금 형근이 연락뿌셨나,O S-Target O
지금 이천우 연락뿌셨나,O S-Target O
지금 이경원 연락뿌셨나,O S-Target O
지금 박세훈 연락뿌셨나,O S-Target O
어서 이경원에게 통화남겼느냐,O S-Target O
어서 민이 통화남겼느냐,O S-Target O
어서 경원 통화남겼느냐,O S-Target O
어서 세훈 통화남겼느냐,O S-Target O
어서 천우 통화남겼느냐,O S-Target O
어서 설아 통화남겼느냐,O S-Target O
어서 제니 통화남겼느냐,O S-Target O
어서 소담 통화남겼느냐,O S-Target O
어서 다솜 통화남겼느냐,O S-Target O
어서 가이 통화남겼느냐,O S-Target O
어서 규빈 통화남겼느냐,O S-Target O
어서 그리 통화남겼느냐,O S-Target O
어서 보담 통화남겼느냐,O S-Target O
어서 가브리엘 통화남겼느냐,O S-Target O
어서 수빈 통화남겼느냐,O S-Target O
어서 동찬 통화남겼느냐,O S-Target O
어서 성현 통화남겼느냐,O S-Target O
어서 방지 통화남겼느냐,O S-Target O
어서 형근이 통화남겼느냐,O S-Target O
어서 이천우 통화남겼느냐,O S-Target O
어서 이경원 통화남겼느냐,O S-Target O
어서 박세훈 통화남겼느냐,O S-Target O
어서 김민이 통화남겼느냐,O S-Target O
혹시 통화쳐봅시다 이천우에게,O O S-Target
혹시 통화쳐봅시다 민이,O O S-Target
혹시 통화쳐봅시다 경원,O O S-Target
혹시 통화쳐봅시다 세훈,O O S-Target
혹시 통화쳐봅시다 천우,O O S-Target
혹시 통화쳐봅시다 설아,O O S-Target
혹시 통화쳐봅시다 제니,O O S-Target
혹시 통화쳐봅시다 소담,O O S-Target
혹시 통화쳐봅시다 다솜,O O S-Target
혹시 통화쳐봅시다 가이,O O S-Target
혹시 통화쳐봅시다 규빈,O O S-Target
혹시 통화쳐봅시다 그리,O O S-Target
혹시 통화쳐봅시다 보담,O O S-Target
혹시 통화쳐봅시다 가브리엘,O O S-Target
혹시 통화쳐봅시다 수빈,O O S-Target
혹시 통화쳐봅시다 동찬,O O S-Target
혹시 통화쳐봅시다 성현,O O S-Target
혹시 통화쳐봅시다 방지,O O S-Target
혹시 통화쳐봅시다 형근이,O O S-Target
혹시 통화쳐봅시다 이천우,O O S-Target
혹시 통화쳐봅시다 이경원,O O S-Target
혹시 통화쳐봅시다 박세훈,O O S-Target
혹시 통화쳐봅시다 김민이,O O S-Target
혹시 통화놓아주실 수 있으십니까 설아에게,O O O O S-Target
혹시 통화놓아주실 수 있으십니까 민이,O O O O S-Target
혹시 통화놓아주실 수 있으십니까 경원,O O O O S-Target
혹시 통화놓아주실 수 있으십니까 세훈,O O O O S-Target
혹시 통화놓아주실 수 있으십니까 천우,O O O O S-Target
혹시 통화놓아주실 수 있으십니까 설아,O O O O S-Target
혹시 통화놓아주실 수 있으십니까 제니,O O O O S-Target
혹시 통화놓아주실 수 있으십니까 소담,O O O O S-Target
혹시 통화놓아주실 수 있으십니까 다솜,O O O O S-Target
혹시 통화놓아주실 수 있으십니까 가이,O O O O S-Target
혹시 통화놓아주실 수 있으십니까 규빈,O O O O S-Target
혹시 통화놓아주실 수 있으십니까 그리,O O O O S-Target
혹시 통화놓아주실 수 있으십니까 보담,O O O O S-Target
혹시 통화놓아주실 수 있으십니까 가브리엘,O O O O S-Target
혹시 통화놓아주실 수 있으십니까 수빈,O O O O S-Target
혹시 통화놓아주실 수 있으십니까 동찬,O O O O S-Target
혹시 통화놓아주실 수 있으십니까 성현,O O O O S-Target
혹시 통화놓아주실 수 있으십니까 방지,O O O O S-Target
혹시 통화놓아주실 수 있으십니까 형근이,O O O O S-Target
혹시 통화놓아주실 수 있으십니까 이천우,O O O O S-Target
혹시 통화놓아주실 수 있으십니까 이경원,O O O O S-Target
혹시 통화놓아주실 수 있으십니까 박세훈,O O O O S-Target
혹시 통화놓아주실 수 있으십니까 김민이,O O O O S-Target
당장 전화때려봐줘 이천우에게,O O S-Target
당장 전화때려봐줘 민이,O O S-Target
당장 전화때려봐줘 경원,O O S-Target
당장 전화때려봐줘 세훈,O O S-Target
당장 전화때려봐줘 천우,O O S-Target
당장 전화때려봐줘 설아,O O S-Target
당장 전화때려봐줘 제니,O O S-Target
당장 전화때려봐줘 소담,O O S-Target
당장 전화때려봐줘 다솜,O O S-Target
당장 전화때려봐줘 가이,O O S-Target
당장 전화때려봐줘 규빈,O O S-Target
당장 전화때려봐줘 그리,O O S-Target
당장 전화때려봐줘 보담,O O S-Target
당장 전화때려봐줘 가브리엘,O O S-Target
당장 전화때려봐줘 수빈,O O S-Target
당장 전화때려봐줘 동찬,O O S-Target
당장 전화때려봐줘 성현,O O S-Target
당장 전화때려봐줘 방지,O O S-Target
당장 전화때려봐줘 형근이,O O S-Target
당장 전화때려봐줘 이천우,O O S-Target
당장 전화때려봐줘 이경원,O O S-Target
당장 전화때려봐줘 박세훈,O O S-Target
당장 전화때려봐줘 김민이,O O S-Target
혹시 전화보내줄래 가브리엘에게,O O S-Target
혹시 전화보내줄래 민이,O O S-Target
혹시 전화보내줄래 경원,O O S-Target
혹시 전화보내줄래 세훈,O O S-Target
혹시 전화보내줄래 천우,O O S-Target
혹시 전화보내줄래 설아,O O S-Target
혹시 전화보내줄래 제니,O O S-Target
혹시 전화보내줄래 소담,O O S-Target
혹시 전화보내줄래 다솜,O O S-Target
혹시 전화보내줄래 가이,O O S-Target
혹시 전화보내줄래 규빈,O O S-Target
혹시 전화보내줄래 그리,O O S-Target
혹시 전화보내줄래 보담,O O S-Target
혹시 전화보내줄래 가브리엘,O O S-Target
혹시 전화보내줄래 수빈,O O S-Target
혹시 전화보내줄래 동찬,O O S-Target
혹시 전화보내줄래 성현,O O S-Target
혹시 전화보내줄래 방지,O O S-Target
혹시 전화보내줄래 형근이,O O S-Target
혹시 전화보내줄래 이천우,O O S-Target
혹시 전화보내줄래 이경원,O O S-Target
혹시 전화보내줄래 박세훈,O O S-Target
혹시 전화보내줄래 김민이,O O S-Target
그런데 연락남겨쥬 소담,O O S-Target
그런데 연락남겨쥬 민이,O O S-Target
그런데 연락남겨쥬 경원,O O S-Target
그런데 연락남겨쥬 세훈,O O S-Target
그런데 연락남겨쥬 천우,O O S-Target
그런데 연락남겨쥬 설아,O O S-Target
그런데 연락남겨쥬 제니,O O S-Target
그런데 연락남겨쥬 다솜,O O S-Target
그런데 연락남겨쥬 가이,O O S-Target
그런데 연락남겨쥬 규빈,O O S-Target
그런데 연락남겨쥬 그리,O O S-Target
그런데 연락남겨쥬 보담,O O S-Target
그런데 연락남겨쥬 가브리엘,O O S-Target
그런데 연락남겨쥬 수빈,O O S-Target
그런데 연락남겨쥬 동찬,O O S-Target
그런데 연락남겨쥬 성현,O O S-Target
그런데 연락남겨쥬 방지,O O S-Target
그런데 연락남겨쥬 형근이,O O S-Target
그런데 연락남겨쥬 이천우,O O S-Target
그런데 연락남겨쥬 이경원,O O S-Target
그런데 연락남겨쥬 박세훈,O O S-Target
그런데 연락남겨쥬 김민이,O O S-Target
지금 무전남겨달라고 했지 소담,O O O S-Target
지금 무전남겨달라고 했지 민이,O O O S-Target
지금 무전남겨달라고 했지 경원,O O O S-Target
지금 무전남겨달라고 했지 세훈,O O O S-Target
지금 무전남겨달라고 했지 천우,O O O S-Target
지금 무전남겨달라고 했지 설아,O O O S-Target
지금 무전남겨달라고 했지 제니,O O O S-Target
지금 무전남겨달라고 했지 다솜,O O O S-Target
지금 무전남겨달라고 했지 가이,O O O S-Target
지금 무전남겨달라고 했지 규빈,O O O S-Target
지금 무전남겨달라고 했지 그리,O O O S-Target
지금 무전남겨달라고 했지 보담,O O O S-Target
지금 무전남겨달라고 했지 가브리엘,O O O S-Target
지금 무전남겨달라고 했지 수빈,O O O S-Target
지금 무전남겨달라고 했지 동찬,O O O S-Target
지금 무전남겨달라고 했지 성현,O O O S-Target
지금 무전남겨달라고 했지 방지,O O O S-Target
지금 무전남겨달라고 했지 형근이,O O O S-Target
지금 무전남겨달라고 했지 이천우,O O O S-Target
지금 무전남겨달라고 했지 이경원,O O O S-Target
지금 무전남겨달라고 했지 박세훈,O O O S-Target
지금 무전남겨달라고 했지 김민이,O O O S-Target
당장 전화세려봅시다 가이에게,O O S-Target
당장 전화세려봅시다 민이,O O S-Target
당장 전화세려봅시다 경원,O O S-Target
당장 전화세려봅시다 세훈,O O S-Target
당장 전화세려봅시다 천우,O O S-Target
당장 전화세려봅시다 설아,O O S-Target
당장 전화세려봅시다 제니,O O S-Target
당장 전화세려봅시다 소담,O O S-Target
