question,label
9일부터 22일까지 일정 잡다 세포 밥 주기,S-Date S-Date O S-Action B-Subject I-Subject E-Subject
육월 첫째 주 전구 교체하기 정해,B-Date I-Date E-Date B-Subject E-Subject S-Action
월요일 수요일 목요일 일정 월차 말해주다,B-Date I-Date E-Date O S-Subject S-Action
1월 셋째 주 시내 가기 맞추다,B-Date I-Date E-Date B-Subject E-Subject S-Action
화요일 일요일 밤 여섯시 삼십구분에 게임하기 설정하다,B-Date E-Date B-Time I-Time E-Time S-Subject S-Action
일월 마지막 주 화요일부터 금요일까지 파티하기 등록하다,B-Date I-Date I-Date E-Date S-Date S-Subject S-Action
월요일 해외여행 등록하다,S-Date S-Subject S-Action
일주일 후 옷 사기 등록하다,B-Date E-Date B-Subject E-Subject S-Action
넷째 주 일정 말해주다 등산하러 가기,B-Date E-Date O S-Action B-Subject E-Subject
구월 칠일 게임하기 등록하다,B-Date E-Date S-Subject S-Action
목요일 금요일 열여덟시 카페 가기 일정 정해,B-Date E-Date S-Time B-Subject E-Subject O S-Action
8월 마지막 주 산책하기 울리다,B-Date I-Date E-Date S-Subject S-Action
7일 후 에버랜드 가기 일정 응답하다,B-Date E-Date B-Subject E-Subject O S-Action
금요일 알다 퇴근,S-Date S-Action S-Subject
칠개월 후 응답하다 게임하기,B-Date E-Date S-Action S-Subject
6월 칠일 일정 장 보기 실행하다,B-Date E-Date O B-Subject E-Subject S-Action
11일 후 열네시 오십팔분쯤 정해 옷 사기,B-Date E-Date B-Time E-Time S-Action B-Subject E-Subject
이십구일 뒤 시내 가기 정해,B-Date E-Date B-Subject E-Subject S-Action
셋째 주 노래 부르러 가기 정해,B-Date E-Date B-Subject I-Subject E-Subject S-Action
2025년 삼월 21일 과일 사 오기 때리다,B-Date I-Date E-Date B-Subject I-Subject E-Subject S-Action
셋째 주부터 마지막 주까지 일정 알다 밥 먹기,B-Date E-Date B-Date E-Date O S-Action B-Subject E-Subject
첫째 주 목요일부터 토요일까지 정해,B-Date I-Date E-Date S-Date S-Action
사월 넷째 주 등록하다,B-Date I-Date E-Date S-Action
수요일 물 마시기 올리다,S-Date B-Subject E-Subject S-Action
2025년 사월 30일 일정 카페 가기 잡다,B-Date I-Date E-Date O B-Subject E-Subject S-Action
셋째 주 넣다,B-Date E-Date S-Action
넷째 주부터 마지막 주까지 공놀이하기 일정 추가하다,B-Date E-Date B-Date E-Date S-Subject O S-Action
10월 일일 응답하다 월차,B-Date E-Date S-Action S-Subject
십구일 후 13시 41분 일정 술 마시기 지정해주다,B-Date E-Date B-Time E-Time O B-Subject E-Subject S-Action
1월 마지막 주 휴가 실행하다,B-Date I-Date E-Date S-Subject S-Action
2일 후 일정 맥주 먹기 말해주다,B-Date E-Date O B-Subject E-Subject S-Action
월요일 목요일 식물에 물 주기 잡다,B-Date E-Date B-Subject I-Subject E-Subject S-Action
이십일일부터 이십팔일까지 공부하기 정해,S-Date S-Date S-Subject S-Action
월요일 목요일 토요일 일요일 9시 일정 정해,B-Date I-Date I-Date E-Date S-Time O S-Action
2024년 삼월 삼십일 정해 공부하기,B-Date I-Date E-Date S-Action S-Subject
6월 14일 일정 퇴근 짜다,B-Date E-Date O S-Subject S-Action
목요일 금요일 일요일 자정 삼십일분 전 실행하다 출근하기,B-Date I-Date E-Date B-Time I-Time E-Time S-Action S-Subject
30일 뒤 옷 사기 일정 넣다,B-Date E-Date B-Subject E-Subject O S-Action
2026년 이월 7일 때리다,B-Date I-Date E-Date S-Action
2025년 이월 2일 치과 가기 일정 짜다,B-Date I-Date E-Date B-Subject E-Subject O S-Action
월요일 금요일 토요일 23시 29분쯤 일정 실행하다 산책하기,B-Date I-Date E-Date B-Time E-Time O S-Action S-Subject
목요일 알다 부품 사러 가기,S-Date S-Action B-Subject I-Subject E-Subject
23일 후 22시 사십삼분 카페 가기 지정해주다,B-Date E-Date B-Time E-Time B-Subject E-Subject S-Action
넷째 주 방어 먹기 응답하다,B-Date E-Date B-Subject E-Subject S-Action
11월 셋째 주 월요일부터 월요일까지 출근하기 알다,B-Date I-Date I-Date E-Date S-Date S-Subject S-Action
금요일 일요일 월차 알다,B-Date E-Date S-Subject S-Action
6월 셋째 주부터 둘째 주까지 실행하다,B-Date I-Date E-Date B-Date E-Date S-Action
월요일 수요일 18시 38분 일정 추가하다 퇴근,B-Date E-Date B-Time E-Time O S-Action S-Subject
17일 뒤 7시 일정 넣다,B-Date E-Date S-Time O S-Action
이개월 뒤 해외여행 일정 때리다,B-Date E-Date S-Subject O S-Action
일월 26일 지정해주다,B-Date E-Date S-Action
이천이십삼년 삼월 2일 울리다 공부하기,B-Date I-Date E-Date S-Action S-Subject
육월 셋째 주 월요일부터 수요일까지 과일 사 오기 때리다,B-Date I-Date I-Date E-Date S-Date B-Subject I-Subject E-Subject S-Action
월요일부터 토요일까지 술 마시기 일정 넣다,S-Date S-Date B-Subject E-Subject O S-Action
이천이십팔년 9월 일일 일정 잡다 한강 가기,B-Date I-Date E-Date O S-Action B-Subject E-Subject
화요일 수요일 금요일 22시 일정 실행하다 산책하기,B-Date I-Date E-Date S-Time O S-Action S-Subject
월요일부터 일요일까지 여행 가기 정해,S-Date S-Date B-Subject E-Subject S-Action
5월 넷째 주 일정 울리다,B-Date I-Date E-Date O S-Action
5월 셋째 주부터 넷째 주까지 장 보기 때리다,B-Date I-Date E-Date B-Date E-Date B-Subject E-Subject S-Action
넷째 주 목요일부터 수요일까지 빨래하기 추가하다,B-Date I-Date E-Date S-Date S-Subject S-Action
이십일일 열네시 31분 출근하기 넣다,S-Date B-Time E-Time S-Subject S-Action
12월 셋째 주부터 마지막 주까지 일정 설정하다,B-Date I-Date E-Date B-Date E-Date O S-Action
8월 마지막 주 때리다,B-Date I-Date E-Date S-Action
이천이십오년 9월 육일 일정 응답하다,B-Date I-Date E-Date O S-Action
월요일 화요일 수요일 낮 12시 일정 등록하다,B-Date I-Date E-Date B-Time E-Time O S-Action
일월 둘째 주 수요일부터 화요일까지 일정 출근하기 실행하다,B-Date I-Date I-Date E-Date S-Date O S-Subject S-Action
화요일 수요일 일정 설정하다 노래 부르러 가기,B-Date E-Date O S-Action B-Subject I-Subject E-Subject
23일 뒤 에버랜드 가기 일정 맞추다,B-Date E-Date B-Subject E-Subject O S-Action
2028년 7월 이십사일 설정하다,B-Date I-Date E-Date S-Action
육월 이십칠일부터 10월 25일까지 옷 사기 말해주다,B-Date E-Date B-Date E-Date B-Subject E-Subject S-Action
21일 새벽 3시 맞추다,S-Date B-Time E-Time S-Action
육월 넷째 주 등산하러 가기 알다,B-Date I-Date E-Date B-Subject E-Subject S-Action
목요일 토요일 아홉시 말해주다 한강 가기,B-Date E-Date S-Time S-Action B-Subject E-Subject
오월 둘째 주부터 주까지 학원 가기 응답하다,B-Date B-Date E-Date E-Date B-Subject E-Subject S-Action
8월 9일 일정 한강 가기 올리다,B-Date E-Date O B-Subject E-Subject S-Action
2024년 육월 이십오일 해외여행 넣다,B-Date I-Date E-Date S-Subject S-Action
글피 춤추러 가기 올리다,S-Date B-Subject E-Subject S-Action
셋째 주 노래 부르러 가기 짜다,B-Date E-Date B-Subject I-Subject E-Subject S-Action
월요일 목요일 이십이시 45분 때리다,B-Date E-Date B-Time E-Time S-Action
일월 셋째 주부터 주까지 잡다,B-Date B-Date E-Date E-Date S-Action
2022년 오월 이십일 일정 산책하기 때리다,B-Date I-Date E-Date O S-Subject S-Action
11월 셋째 주 실행하다,B-Date I-Date E-Date S-Action
셋째 주 에버랜드 가기 등록하다,B-Date E-Date B-Subject E-Subject S-Action
14일 뒤 9시 일정 추가하다,B-Date E-Date S-Time O S-Action
둘째 주 맞추다 부품 사러 가기,B-Date E-Date S-Action B-Subject I-Subject E-Subject
금일 뒤 열여덟시 카페 가기 실행하다,B-Date E-Date S-Time B-Subject E-Subject S-Action
27일부터 일일까지 맞추다 부품 사러 가기,S-Date S-Date S-Action B-Subject I-Subject E-Subject
이천이십칠년 일월 이십삼일 일정 때리다 피시방 가기,B-Date I-Date E-Date O S-Action B-Subject E-Subject
월요일 목요일 일요일 밤 7시 일정 헬스장 가기 실행하다,B-Date I-Date E-Date B-Time E-Time O B-Subject E-Subject S-Action
넷째 주 여행 가기 일정 짜다,B-Date E-Date B-Subject E-Subject O S-Action
월요일 저녁 6시 52분쯤 일정 넣다,S-Date B-Time I-Time E-Time O S-Action
12월 넷째 주 일정 짜다 에버랜드 가기,B-Date I-Date E-Date O S-Action B-Subject E-Subject
30일부터 이십일까지 일정 노래 부르러 가기 지정해주다,S-Date S-Date O B-Subject I-Subject E-Subject S-Action
사월 둘째 주 식물에 물 주기 일정 짜다,B-Date I-Date E-Date B-Subject I-Subject E-Subject O S-Action
2023년 1월 14일 짜다,B-Date I-Date E-Date S-Action
십칠일 후 네시 여행 가기 일정 알다,B-Date E-Date S-Time B-Subject E-Subject O S-Action
이천이십삼년 11월 22일 일정 실행하다,B-Date I-Date E-Date O S-Action
2021년 6월 이십사일 일정 공부하기 추가하다,B-Date I-Date E-Date O S-Subject S-Action
이천이십일년 3월 18일 넣다,B-Date I-Date E-Date S-Action
7월 마지막 주 일정 운동하러 가기 설정하다,B-Date I-Date E-Date O B-Subject E-Subject S-Action
십구일 뒤 말해주다,B-Date E-Date S-Action
화요일 금요일 넣다 식물에 물 주기,B-Date E-Date S-Action B-Subject I-Subject E-Subject
금요일 15시 일정 말해주다,S-Date S-Time O S-Action
월요일부터 금요일까지 일정 맞추다 공부하기,S-Date S-Date O S-Action S-Subject
일요일부터 일요일까지 맥주 먹기 일정 짜다,S-Date S-Date B-Subject E-Subject O S-Action
2029년 십월 18일 세포 밥 주기 일정 등록하다,B-Date I-Date E-Date B-Subject I-Subject E-Subject O S-Action
구월 셋째 주 일정 실행하다,B-Date I-Date E-Date O S-Action
수요일 11시 오십분에 시내 가기 정해,S-Date B-Time E-Time B-Subject E-Subject S-Action
6일 뒤 17시 등록하다,B-Date E-Date S-Time S-Action
일주일 뒤 학원 가기 맞추다,B-Date E-Date B-Subject E-Subject S-Action
12월 첫째 주부터 넷째 주까지 일정 옷 사기 올리다,B-Date I-Date E-Date B-Date E-Date O B-Subject E-Subject S-Action
2027년 4월 2일부터 이천이십일년 6월 22일까지 일정 연어 먹기 추가하다,B-Date I-Date E-Date B-Date I-Date E-Date O B-Subject E-Subject S-Action
11월 둘째 주 월차 일정 맞추다,B-Date I-Date E-Date S-Subject O S-Action
토요일 열여덟시 오십일분쯤 일정 실행하다,S-Date B-Time E-Time O S-Action
4월 22일 퇴근 실행하다,B-Date E-Date S-Subject S-Action
일요일 이십시 옷 사기 실행하다,S-Date S-Time B-Subject E-Subject S-Action
화요일 목요일 금요일 일요일 아침 7시 41분쯤 파티하기 울리다,B-Date I-Date I-Date E-Date B-Time I-Time E-Time S-Subject S-Action
1월 마지막 주부터 넷째 주까지 일정 때리다,B-Date I-Date E-Date B-Date E-Date O S-Action
18일 후 게임하기 정해,B-Date E-Date S-Subject S-Action
마지막 주부터 넷째 주까지 추가하다 여행 가기,B-Date E-Date B-Date E-Date S-Action B-Subject E-Subject
10일 뒤 여덟시 7분쯤 일정 실행하다,B-Date E-Date B-Time E-Time O S-Action
셋째 주 월차 일정 잡다,B-Date E-Date S-Subject O S-Action
11월 십팔일 전구 교체하기 일정 올리다,B-Date E-Date B-Subject E-Subject O S-Action
일요일 연어 먹기 말해주다,S-Date B-Subject E-Subject S-Action
2024년 십일월 8일 정해 공부하기,B-Date I-Date E-Date S-Action S-Subject
수요일 22시 일정 때리다,S-Date S-Time O S-Action
내일 뒤 한강 가기 정해,B-Date E-Date B-Subject E-Subject S-Action
목요일 토요일 20시 과일 사 오기 짜다,B-Date E-Date S-Time B-Subject I-Subject E-Subject S-Action
13일 뒤 방어 먹기 잡다,B-Date E-Date B-Subject E-Subject S-Action
12월 십오일부터 십일월 9일까지 일정 짜다,B-Date E-Date B-Date E-Date O S-Action
화요일 수요일 목요일 6시 사십일분에 잡다,B-Date I-Date E-Date B-Time E-Time S-Action
2021년 4월 이십일 일정 공부하기 울리다,B-Date I-Date E-Date O S-Subject S-Action
사일 오후 3시 학원 가기 응답하다,S-Date B-Time E-Time B-Subject E-Subject S-Action
10월 마지막 주 휴가 짜다,B-Date I-Date E-Date S-Subject S-Action
육월 마지막 주부터 둘째 주까지 일정 에버랜드 가기 울리다,B-Date I-Date E-Date B-Date E-Date O B-Subject E-Subject S-Action
이천이십일년 팔월 십칠일 파티하기 맞추다,B-Date I-Date E-Date S-Subject S-Action
이십일 뒤 일정 때리다 과일 사 오기,B-Date E-Date O S-Action B-Subject I-Subject E-Subject
수요일 금요일 2시 3분에 잡다 파티하기,B-Date E-Date B-Time E-Time S-Action S-Subject
토요일 일요일 15시 일정 올리다 부품 사러 가기,B-Date E-Date S-Time O S-Action B-Subject I-Subject E-Subject
6월 이십구일부터 팔월 24일까지 일정 설정하다 헬스장 가기,B-Date E-Date B-Date E-Date O S-Action B-Subject E-Subject
2028년 십일월 십이일 시내 가기 응답하다,B-Date I-Date E-Date B-Subject E-Subject S-Action
구월 넷째 주 수요일부터 일요일까지 회의 정해,B-Date I-Date I-Date E-Date S-Date S-Subject S-Action
오일 뒤 실행하다 식물에 물 주기,B-Date E-Date S-Action B-Subject I-Subject E-Subject
수요일 일요일 일정 추가하다 피시방 가기,B-Date E-Date O S-Action B-Subject E-Subject
월요일 22시 46분 추가하다,S-Date B-Time E-Time S-Action
월요일 목요일 금요일 열여덟시 이십일분 일정 실행하다 산책하기,B-Date I-Date E-Date B-Time E-Time O S-Action S-Subject
금요일 세포 밥 주기 일정 넣다,S-Date B-Subject I-Subject E-Subject O S-Action
이월 넷째 주부터 마지막 주까지 전구 교체하기 잡다,B-Date I-Date E-Date B-Date E-Date B-Subject E-Subject S-Action
금요일 카페 가기 일정 맞추다,S-Date B-Subject E-Subject O S-Action
넷째 주 일정 운동하러 가기 등록하다,B-Date E-Date O B-Subject E-Subject S-Action
월요일 수요일 토요일 설정하다,B-Date I-Date E-Date S-Action
9일 뒤 새벽 3시 십팔분 정해 밥 먹기,B-Date E-Date B-Time I-Time E-Time S-Action B-Subject E-Subject
이천이십이년 9월 십오일부터 2026년 십월 이십오일까지 때리다,B-Date I-Date E-Date B-Date I-Date E-Date S-Action
일요일 추가하다,S-Date S-Action
7월 첫째 주 일정 지정해주다 연어 먹기,B-Date I-Date E-Date O S-Action B-Subject E-Subject
셋째 주부터 첫째 주까지 과일 사 오기 때리다,B-Date E-Date B-Date E-Date B-Subject I-Subject E-Subject S-Action
월요일 토요일 열다섯시 치과 가기 지정해주다,B-Date E-Date S-Time B-Subject E-Subject S-Action
월요일 목요일 춤추러 가기 일정 지정해주다,B-Date E-Date B-Subject E-Subject O S-Action
월요일 토요일 네시 이십팔분 춤추러 가기 일정 넣다,B-Date E-Date B-Time E-Time B-Subject E-Subject O S-Action
이천이십팔년 8월 육일 일정 카페 가기 응답하다,B-Date I-Date E-Date O B-Subject E-Subject S-Action
2024년 11월 25일 추가하다 운동하러 가기,B-Date I-Date E-Date S-Action B-Subject E-Subject
1월 첫째 주 게임하기 짜다,B-Date I-Date E-Date S-Subject S-Action
월요일 화요일 수요일 18시 일정 실행하다,B-Date I-Date E-Date S-Time O S-Action
월요일 금요일 토요일 부품 사러 가기 일정 울리다,B-Date I-Date E-Date B-Subject I-Subject E-Subject O S-Action
삼일 올리다 장 보기,S-Date S-Action B-Subject E-Subject
마지막 주부터 셋째 주까지 한강 가기 일정 울리다,B-Date E-Date B-Date E-Date B-Subject E-Subject O S-Action
오일 뒤 오후 12시 40분쯤 응답하다 연어 먹기,B-Date E-Date B-Time I-Time E-Time S-Action B-Subject E-Subject
3월 30일부터 팔월 3일까지 등산하러 가기 일정 등록하다,B-Date E-Date B-Date E-Date B-Subject E-Subject O S-Action
금요일 울리다 학원 가기,S-Date S-Action B-Subject E-Subject
2027년 2월 십육일 에버랜드 가기 일정 넣다,B-Date I-Date E-Date B-Subject E-Subject O S-Action
이천이십구년 십월 삼십일부터 2023년 9월 29일까지 맥주 먹기 일정 올리다,B-Date I-Date E-Date B-Date I-Date E-Date B-Subject E-Subject O S-Action
넷째 주 빨래하기 넣다,B-Date E-Date S-Subject S-Action
마지막 주 잡다 휴가,B-Date E-Date S-Action S-Subject
